OBJECTID,GlobalID,Zoning,Conditional,Reference,Overlays,Supplemental,last_edited_date,SHAPESTArea,SHAPESTLength
190,28693F66-F814-4C27-B110-3E4A4103D4B3,R7.5,,,,,2024-04-15 18:59:18+00:00,51316.50152351,1282.94404457002
191,872F712A-529A-4537-8F71-D8DEDCA31DB7,R7.5,,,,,2024-04-15 18:59:18+00:00,47667.656173535,1528.320096512
192,AEC66A35-4043-460B-BB9C-D06F979351FD,R7.5,,,,,2024-04-15 18:59:18+00:00,57539.4352668,1884.78970059569
193,5AF9F70E-F484-4141-BC64-2F8A4F9302E9,R7.5,,,,,2024-04-15 18:59:18+00:00,30672.547416365,863.704482492338
194,EA99CE38-B71B-4B8E-8296-390FF6E1A17C,R7.5,,,,,2024-04-15 18:59:18+00:00,19522.438209935,554.152865546732
195,9AE20653-BA24-4EE1-BC14-046325D7E88A,R7.5,,,,,2024-04-15 18:59:18+00:00,7928.69948431,490.425692178411
196,00585EEA-F669-4804-91BA-106460CB1843,R7.5,,,,,2024-04-15 18:59:18+00:00,33537.902125885,983.930869897671
197,203983AC-8224-4425-A21C-AB48C41F4BF5,R7.5,,,,,2024-04-15 18:59:18+00:00,35793.59930108,1044.88284698582
198,35F1BC90-8A48-49D3-A1A1-B87E635C4DD4,R7.5,,,,,2024-04-15 18:59:18+00:00,25431.92694583,708.333324669824
199,12409208-0EA1-4A78-ADC2-1FBAFC0E65FB,R7.5,,,,,2024-04-15 18:59:18+00:00,37876.971760155,1165.1156835604
200,2AE39C44-A650-47E0-9614-5D1F6A42D6D7,R7.5,,,,,2024-04-15 18:59:18+00:00,36169.418448055,1082.72779927772
201,5028C228-E1E5-4F7E-894D-93082172A9B0,R7.5,,,,,2024-04-15 18:59:18+00:00,21337.411892935,566.620525842723
202,7B6182A0-97EE-47C7-BC91-3E65A790A625,R7.5,,,,,2024-04-15 18:59:18+00:00,22331.199275425,731.49051681105
203,6D03DFDB-A8CA-40A9-863D-4BDFC1D32042,R7.5,,,,,2024-04-15 18:59:18+00:00,13649.915668155,494.873970260127
204,4BB72AD0-7F78-4189-B58A-C69B023D3BFF,R7.5,,,,,2024-04-15 18:59:18+00:00,15311.109742625,542.432122863748
205,8E07CD44-C8CF-4E6E-9341-F732EE8B4B37,R7.5,,,,,2024-04-15 18:59:18+00:00,30609.577198585,948.294129826626
206,E8864C43-CF64-424C-9ED6-DCC578B26D14,R7.5,,,,,2024-04-15 18:59:18+00:00,35754.6246627,1084.71621328423
207,AE279BE2-5761-4BB4-9378-E7070F0A262B,R7.5,,,,,2024-04-15 18:59:18+00:00,43247.91961339,1151.52364445068
208,2311362B-93FA-44E7-9889-C5C91EAA3DDF,R7.5,,,,,2024-04-15 18:59:18+00:00,58403.14311332,1637.27717493388
209,6D03B6DD-4DE4-47CB-8FEC-E77F6139BA98,R7.5,,,,,2024-04-15 18:59:18+00:00,28212.442355065,893.192640309636
210,097C1D9D-CDB8-475B-BECE-2B9C5B7C507B,R7.5,,,,,2024-04-15 18:59:18+00:00,28033.591539475,885.480278435854
211,184F9140-0D34-4831-A030-5E4C2B90447A,R7.5,,,,,2024-04-15 18:59:18+00:00,29610.81135697,893.893844104465
212,3B1125F1-BB1B-4908-A6D9-716035D75C64,R7.5,,,,,2024-04-15 18:59:18+00:00,77970.90553926,2311.08511044848
213,9B044629-48FF-4DBA-85F9-C7BA4E67B876,R7.5,,,,,2024-04-15 18:59:18+00:00,23633.975693945,760.756372882045
214,7950EF82-F83A-4E28-9237-8DFF072EBA8C,R7.5,,,,,2024-04-15 18:59:18+00:00,10439.423837095,409.583821364175
215,C6E3CE37-D31C-4500-9EA4-19F93BCA42B6,R7.5,,,,,2024-04-15 18:59:18+00:00,10482.322260555,412.904839716962
216,48086822-F37A-4296-988A-451E025E263E,R7.5,,,,,2024-04-15 18:59:18+00:00,16834.474796735,577.604824040099
217,74C02DD2-3AD1-4FF0-A328-4CDF5226E56C,R7.5,,,,,2024-04-15 18:59:18+00:00,36147.420500065,1006.23346998717
218,389F95DF-261D-4AC0-8E64-BD12279B2C59,R7.5,,,,,2024-04-15 18:59:18+00:00,49978.960744325,1403.85017163547
219,EDD53A06-0012-43CF-B117-5FEF3BB4615E,R7.5,,,,,2024-04-15 18:59:18+00:00,33617.300767375,1017.32132359501
220,1BF74246-A137-413F-A175-FDDA634F2C81,R7.5,,,,,2024-04-15 18:59:18+00:00,23114.020511795,681.042468460949
221,9BDDDCBB-BBFD-4616-B935-E99ABB0209A3,R7.5,,,,,2024-04-15 18:59:18+00:00,14600.7850276,759.005203418631
222,707BF9D0-4358-4336-94D2-51235003E29C,R7.5,,,,,2024-04-15 18:59:18+00:00,20631.48098768,665.46770765676
223,7A2FCCFA-427C-4BDA-8F0E-6C2567A2B471,R7.5,,,,,2024-04-15 18:59:18+00:00,30714.846923365,950.972364522232
224,D0B1A702-4CF0-4B90-9365-86981ECD3683,R7.5,,,,,2024-04-15 18:59:18+00:00,9693.660226475,410.241936322009
225,F1B9FFD5-09C7-420A-ADF5-89016419901D,R7.5,,,,,2024-04-15 18:59:18+00:00,82266.00877744,3072.21504804352
226,E14AA49B-E77F-41C2-BE28-F15E12355739,R7.5,,,,,2024-04-15 18:59:18+00:00,15852.533484795,556.135674094363
227,F55FE695-9721-4C67-9E99-462FDB5C205D,R7.5,,,,,2024-04-15 18:59:18+00:00,143387.724314105,4307.91544270877
228,470A88FD-4464-43CA-AD84-CAFAA39FE311,R7.5,,,,,2024-04-15 18:59:18+00:00,59087.92669055,1563.38925938322
229,C80BA03A-2089-4960-81C7-AED45160AA85,R7.5,,,,,2024-04-15 18:59:18+00:00,19530.13374856,641.577431828672
230,C7CDD846-1DFF-471E-8630-4A8A6F7D31F4,R7.5,,,,,2024-04-15 18:59:18+00:00,12730.100427015,447.566237311702
231,75258AA2-3C11-47C9-A5DA-FF7B10AC7395,R7.5,,,,,2024-04-15 18:59:18+00:00,21493.88593689,702.307761771875
232,C4EE952D-A1D6-4649-9EEF-1DC117AF7B24,R7.5,,,,,2024-04-15 18:59:18+00:00,22380.856232195,663.792348280094
233,584B13F6-65D1-42EE-B2B9-C069D07996A4,R7.5,,,,,2024-04-15 18:59:18+00:00,22658.484198935,1116.55958455415
234,EEC53853-939B-4B92-AE36-30A03D8282ED,R7.5,,,,,2024-04-15 18:59:18+00:00,34408.79009469,991.597866965249
235,CF51933C-26CF-4206-9038-290A2750F771,R7.5,,,,,2024-04-15 18:59:18+00:00,14438.18844706,790.924436278727
236,8DC43917-ECA8-49E5-9840-B80A31189A8D,R7.5,,,,,2024-04-15 18:59:18+00:00,26917.524985495,870.958510905697
237,A7F9C4B3-859E-4E01-8F6D-7A2372B10720,R7.5,,,,,2024-04-15 18:59:18+00:00,25242.62176875,811.233093802437
238,E75B474C-AC5D-4720-8087-937D5C7A8B02,R7.5,,,,,2024-04-15 18:59:18+00:00,73955.045341295,2697.12948680979
239,506D54A2-E4EC-4FC6-9BAE-3958BCC492A5,R7.5,,,,,2024-04-15 18:59:18+00:00,13099.471229865,702.646491880353
240,0B18A098-D09F-4CBC-9A88-028E3A289800,R7.5,,,,,2024-04-15 18:59:18+00:00,58351.65465979,1558.80327199606
241,790FB4C3-0B7B-402E-A906-AB65A61C44DB,R7.5,,,,,2024-04-15 18:59:18+00:00,133370.153061515,3603.72788113143
242,02F6CB69-5ABC-46C1-9611-9BB2101EF2E6,R7.5,,,,,2024-04-15 18:59:18+00:00,17154.76648662,598.87286571942
243,53C7C0C5-EB08-4B88-A44C-B17ED7043DBC,R7.5,,,,,2024-04-15 18:59:18+00:00,21788.48468014,712.843314333234
244,C2377631-2944-4791-9E2C-FF012892F5D5,R7.5,,,,,2024-04-15 18:59:18+00:00,16367.510704175,559.123918556445
245,0BAC6925-56BC-4732-B0B6-30E997A5183D,R7.5,,,,,2024-04-15 18:59:18+00:00,23417.51892538,673.275082406506
246,7B9B5DB1-4550-4C52-B850-5042F0457D55,R7.5,,,,,2024-04-15 18:59:18+00:00,8626.28558982,373.412550441631
247,68943F1E-C228-4C7E-BA66-FC561AD37829,R7.5,,,,,2024-04-15 18:59:18+00:00,24202.753656995,741.141150230819
248,2FA419FB-A868-4A84-B2F0-84F4DB6E45E7,I1,,,,,2024-04-15 18:59:18+00:00,543881.687355845,4692.59999813358
249,B681E143-0501-4280-80B6-FEDECFF41994,R10,,,,,2024-04-15 18:59:18+00:00,37593.948166305,1468.83638242417
250,B2D8460B-AEEB-41AC-B22D-B5502A7EE920,R7.5,,,,,2024-04-15 18:59:18+00:00,24908.3741761,707.571154420923
251,4309ECBB-53B7-47D5-8126-C1FD17F5FE9D,R7.5,,,,,2024-04-15 18:59:18+00:00,23024.948757005,676.06795019931
252,ADCE6A5E-5CDD-4CF6-A830-D392AEA84DED,R7.5,,,,,2024-04-15 18:59:18+00:00,26010.49712709,728.865817328455
253,C9957693-9879-45E8-B80D-24182FA6491B,R7.5,,,,,2024-04-15 18:59:18+00:00,9963.106328895,394.520915342572
254,8A8D0CAC-1716-4EC4-B472-C6755805C65B,R7.5,,,,,2024-04-15 18:59:18+00:00,16500.920377615,547.364091753732
255,0D02C1B5-157E-4C82-AB6C-1A6B4458B13E,R7.5,,,,,2024-04-15 18:59:18+00:00,21273.1525721,670.872229675512
256,C0FBFEDF-18BC-4C71-8AAD-20F8B423E41D,R7.5,,,,,2024-04-15 18:59:18+00:00,23451.035441505,734.901350437681
257,EF03355E-613D-4620-8275-8A5131F69EEB,R7.5,,,,,2024-04-15 18:59:18+00:00,29011.468846365,802.677683840143
258,E348036A-2264-46E5-981B-8BFB43122EE0,R7.5,,,,,2024-04-15 18:59:18+00:00,19848.56739904,645.990988595004
259,3C3EB7EF-0D4B-4BE9-BBF2-0FE1F8A8AD64,R7.5,,,,,2024-04-15 18:59:18+00:00,10684.870076805,423.303892555226
260,1DE491F2-C9A6-4A8E-B3C4-9216EBE57A30,R7.5,,,,,2024-04-15 18:59:18+00:00,25481.200340705,808.611464563327
261,72964D3F-1CA2-4555-979C-1B93ADB96031,R7.5,,,,,2024-04-15 18:59:18+00:00,35541.32491439,940.905333344505
262,20531BF2-2B9D-413F-A560-36B385E7B69F,R7.5,,,,,2024-04-15 18:59:18+00:00,102079.038006425,1365.69983042348
263,FE47D975-4CDD-45B0-8B30-9AB3154C0612,R7.5,,,,,2024-04-15 18:59:18+00:00,50594.94502344,1621.51271220432
264,A46E189C-9048-4CC1-9BE2-A729D53A8F5F,R7.5,,,,,2024-04-15 18:59:18+00:00,24033.810502425,641.393885982244
265,AF818C3B-8565-41F7-AAC4-C82CEC753513,R7.5,,,,,2024-04-15 18:59:18+00:00,31312.246153405,972.687007297081
266,695C3F35-F235-4492-9E51-0C407C3CABE0,R7.5,,,,,2024-04-15 18:59:18+00:00,27604.26791522,853.658336360955
267,D07D0B29-BA48-4340-A64F-9EB4F690A63F,R7.5,,,,,2024-04-15 18:59:18+00:00,24874.72580343,775.703058030126
268,DC8F6C45-FEB7-48F8-B386-BE32486A53A5,R7.5,,,,,2024-04-15 18:59:18+00:00,23939.248894295,734.57348963265
269,7DF6340E-3454-4D47-ADFC-AD7B5F0544CE,R7.5,,,,,2024-04-15 18:59:18+00:00,35377.45676771,1022.54152587274
270,75447558-5E16-4BC3-9536-0367DA154926,R7.5,,,,,2024-04-15 18:59:18+00:00,13121.446729115,723.020018065634
271,A2EA4D6F-1D8E-4B9D-940B-8D5B0BB23A72,R7.5,,,,,2024-04-15 18:59:18+00:00,28778.776238495,719.855425344042
272,01FAC573-81B6-4A10-9A0E-ECD860DE9646,R7.5,,,,,2024-04-15 18:59:18+00:00,22907.95284904,729.437481901714
273,2A6BC981-BAAD-400A-845F-0D3C26ED7632,R7.5,,,,,2024-04-15 18:59:18+00:00,26343.937065855,804.271039121218
274,330CDE8D-A87E-436E-B3E9-980EE808E2A6,R7.5,,,,,2024-04-15 18:59:18+00:00,31555.02775593,939.079708056052
275,B26D5950-308B-4137-BDDB-AE2287738A92,R7.5,,,,,2024-04-15 18:59:18+00:00,31836.88690202,941.4008712454
276,3043194D-10AF-4A74-9DF4-167F6A1028DC,R7.5,,,,,2024-04-15 18:59:18+00:00,20798.03378746,659.803427737725
277,590B4F09-64CE-4776-A0B9-6EEFDE76CDB0,R10,,,,,2024-04-15 18:59:18+00:00,22920.46001557,613.919806178842
278,CA8EE17C-7A5E-4EA5-B3D9-605F3FC8709D,R7.5,,,,,2024-04-15 18:59:18+00:00,26422.4663202,803.533610246693
279,42ADE4A0-72FA-449C-9F0D-7169041C5738,R7.5,,,,,2024-04-15 18:59:18+00:00,26347.1379096,797.837227546598
280,1A056897-E288-4A64-8F4E-2B60130BEA4A,R7.5,,,,,2024-04-15 18:59:18+00:00,22766.573411555,741.925546641957
281,EB9F3A17-372D-441C-9AF0-4298DD05AC25,R7.5,,,,,2024-04-15 18:59:18+00:00,17357.7473775,600.525028316192
282,D8F5A561-7E57-42AD-B207-D85C227DA11E,R7.5,,,,,2024-04-15 18:59:18+00:00,38370.960262975,986.731715732555
283,C7DA33CA-9623-42FB-9B6E-769F8C3B74BE,R7.5,,,,,2024-04-15 18:59:18+00:00,25011.52019169,697.859544105679
284,BD60E1C8-F5D9-4B58-86CC-85997C471E62,R7.5,,,,,2024-04-15 18:59:18+00:00,20917.453353445,693.108027158348
285,A2A39890-9FA6-49A7-A06E-B2AA2DB1808B,R7.5,,,,,2024-04-15 18:59:18+00:00,31344.98433454,1067.98384415248
286,5CD9CB8C-D97A-4837-AE83-13A7F725FAB0,R7.5,,,,,2024-04-15 18:59:18+00:00,12570.93429223,477.354893812732
287,FD5EFE94-0DCC-4293-90C9-34BF261B7AD5,R7.5,,,,,2024-04-15 18:59:18+00:00,49951.03065801,1207.41628928339
288,7474BD01-C06A-43C6-AC03-3AE06B9CAF2C,R7.5,,,,,2024-04-15 18:59:18+00:00,19818.288895665,658.820090863592
289,5C0C4776-92EF-496B-8F30-0F6E8BB073B7,R7.5,,,,,2024-04-15 18:59:18+00:00,23168.33366122,756.133527430658
290,44E17B33-CA51-4AF4-92DF-52910120587F,R7.5,,,,,2024-04-15 18:59:18+00:00,17122.007654025,592.058354419173
291,967477F3-24B6-4B43-A8FC-C0F0069DF18A,R7.5,,,,,2024-04-15 18:59:18+00:00,24083.634598105,724.462740875438
292,B2E0C33B-C234-46FA-AE20-FDDDAA82D5BD,R7.5,,,,,2024-04-15 18:59:18+00:00,27954.31032081,866.644498181055
293,9EAF057A-B213-4D2F-B2B0-64A840E76391,R7.5,,,,,2024-04-15 18:59:18+00:00,34287.496318335,892.606689680603
294,A5C61CF4-3016-4B60-945D-E4E4D04FCEB6,R7.5,,,,,2024-04-15 18:59:18+00:00,35582.51176916,1034.32425170438
295,31EE8E79-2717-467E-899E-13CEE047BE33,R7.5,,,,,2024-04-15 18:59:18+00:00,20475.970419525,685.016096615391
296,7BA69792-0C31-4FEC-9126-E01CBE2F3E81,R7.5,,,,,2024-04-15 18:59:18+00:00,20757.303485115,659.058775930347
297,8D4A8208-4D2C-4D2B-8B9F-36BF94632085,R7.5,,,,,2024-04-15 18:59:18+00:00,20483.092786835,684.867695733365
298,74696917-074E-495D-AAAB-EE391E8D1891,R7.5,,,,,2024-04-15 18:59:18+00:00,26018.950767045,828.91629037426
299,2F26284E-9C8B-4816-AFD5-DC4B10476669,R7.5,,,,,2024-04-15 18:59:18+00:00,31335.37308023,925.934136151558
300,ED0BD3B4-916B-4A84-B4FA-30430562C3AF,R7.5,,,,,2024-04-15 18:59:18+00:00,23612.207924325,766.214935694005
301,62D5A54B-8A39-41D7-AE3D-9B1FCAB162BB,R7.5,,,,,2024-04-15 18:59:18+00:00,14456.771230225,833.155389969324
302,36FCA445-ACE3-46D0-AE92-FC94125EC921,R7.5,,,,,2024-04-15 18:59:18+00:00,56355.69346173,1276.92781102895
303,86BE2B02-BB43-41E0-9CBF-1D076FE318AA,R7.5,,,,,2024-04-15 18:59:18+00:00,20778.514815195,658.92731410196
304,CCFDB9A4-A099-4E13-9E93-2511C8D82841,R7.5,,,,,2024-04-15 18:59:18+00:00,17066.608661875,906.07241832772
305,0539E5F1-9761-4504-BC08-FA3A3B90CF8C,R7.5,,,,,2024-04-15 18:59:18+00:00,19933.5017474,556.968071946279
306,818F83ED-5171-4543-AF91-BDD4B776198F,R7.5,,,,,2024-04-15 18:59:18+00:00,28985.435522115,886.656076270045
307,F66F9FE7-9E97-4676-96A9-CBB70DFB164E,R7.5,,,,,2024-04-15 18:59:18+00:00,13023.87850467,459.971059040574
308,B0B6CD29-BB7E-4656-87F6-789ED480CF90,R7.5,,,,,2024-04-15 18:59:18+00:00,42239.070488955,1216.86364312431
309,46BF487F-6E75-409E-BAAE-A98DF17791D2,R7.5,,,,,2024-04-15 18:59:18+00:00,28071.02694442,756.608755447705
310,F2D7C2D7-F273-47A2-A11C-83D0FC86F32A,R7.5,,,,,2024-04-15 18:59:18+00:00,18275.33192825,565.403339356384
311,2E8835AC-2AD5-41F3-9928-0EDBA6CF5A0E,R7.5,,,,,2024-04-15 18:59:18+00:00,14793.406706735,531.938554088279
312,569A1658-66F3-420F-8EA8-5FDEF935160D,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,6729.64106492,348.604021711434
313,1E78114A-FA47-444B-A413-B2FBE228B36E,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,6478.358222125,352.55730419298
314,F12A777D-4C42-4AAC-B2B7-D1B30CC1B0E2,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,29800.063279005,1205.19388569656
315,6C39A226-A435-415B-93CB-2D336C231704,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,6620.49848251,344.933918969031
316,C83E1D8B-8823-47E7-B50F-893BD465058A,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,6555.23763611,343.835691575018
317,823EF024-9FD8-4990-B1B9-6423D23E765E,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,6575.513993125,344.685860174603
318,54A805BD-3E2E-4BA9-BDA0-365C7B2F16F1,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,6576.378729255,343.362318266914
319,0DCA77DF-2072-4219-BFFD-54EB195E7FA5,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,6568.69037568,344.347104427986
320,DA7A2C93-FBDE-4BB7-9648-2584DECCD9F6,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,13501.038939545,717.719928577629
321,AB179E3C-1A69-489C-9587-86501D1EFB2F,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,12800.93818585,509.222323959709
322,1CD5C0F1-5B01-4C87-A4A3-97D96061C7C7,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,5592.085979705,308.723037988456
323,AF7756CD-33B8-487D-BBEA-F28E92DCEDDC,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,5594.012458995,310.433851607986
324,6731B018-4C5F-482E-9559-5031C964AF99,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,11963.116797065,429.680125964726
325,8D7C395F-6972-4D3C-B9A7-236BDF3C5018,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,5685.41659568,314.626559338194
326,653F626A-B246-484B-94C7-17C0DF0D7D5C,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,20245.271144115,592.027459276656
327,D538CF0F-D0FE-434C-AAEB-3013E7AAA3D8,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,12225.66039241,442.981526018899
328,F5BDF448-B13A-4208-866F-80D92BE5611A,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,12502.35745932,447.402252346772
329,7A297A28-13C7-4E18-B9B5-3E31B545F490,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,4327.84629137,304.94154685911
330,883D0A31-C11F-4B57-9BFF-543FCA448F60,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,8526.818805555,378.137436487421
331,A1C3988B-A6D7-4B77-A7BE-C7725601140C,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,14610.72904025,484.314127334426
332,C7846199-41B6-426D-9F43-C90305D97986,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,11036.69305262,422.013720303453
333,4C526E49-FFD6-40EB-862B-4525501C058D,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,12274.762032775,443.435251648995
334,644BE31B-3FE8-4576-BDD8-1F73A3CA8549,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,3053.69714467,222.365624744863
335,FA642569-7DB3-4F69-9D2F-20BD2B6554BE,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,8206.88924509,438.806151931473
336,F758B402-0E23-48D0-A2B1-01055FE4AA71,OR,,,Short Term Rental-Oceanfront Resort District,,2024-07-25 18:19:04+00:00,12210.823726425,442.232290919831
337,ACC13E2F-215D-46C6-8003-2447760222BC,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,13004.8530481,572.649777789506
338,17D47213-6256-4571-A9DD-74A6BBDB1D89,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,12265.56520666,443.551405585
339,CE1E45CE-4AA2-43B4-9F72-2B36F1FCCC62,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,12274.39189575,450.394116244668
340,F1267DEF-3204-426D-878E-220DA395024C,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,12324.74943088,444.044828737631
341,605A2F50-A301-4355-BC62-2BB7EDB963BA,OR,,,Short Term Rental-Oceanfront Resort District,,2024-07-25 18:14:47+00:00,11993.10581188,438.485326745411
342,DEC6062E-70CB-4B44-94BE-D54B0EF68DD0,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,16892.98662621,528.903249790124
343,A21BFB1F-1A4D-4B76-9A37-C394302C6C0F,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,5310.35975206,305.184373893162
344,315BEFE2-DB0C-472C-A67C-9D5173A92639,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,5295.53512341,304.553484533651
345,9287C53A-9525-4F39-9A66-025621AFC6D5,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,5229.451248415,302.408666422518
346,0409D81E-6C87-4000-B5EA-083ABB8F6D23,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,5233.67018129,302.983365989712
347,D756A686-1CBD-4574-A26D-E0C2F7D6A920,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,5316.342062015,305.694094600924
348,37FD3BC8-8A0C-4AF9-893B-6D14F907A04E,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,5248.6015367,303.348228635995
349,BE79DDA1-1AF4-42FF-821F-F15313F9BA3A,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,5222.09139847,302.443755863096
350,FBDD838B-F62C-42C3-A2F5-D83B2D1F2790,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,5331.475249435,304.92050155418
351,41869C40-B350-485F-A004-4111A6E22083,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,5230.6542439,299.559482989158
352,EC1B9CF9-BF16-49A5-875D-626F6BEBB706,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,11254.00523045,425.610346239177
353,FD282503-D250-41C5-B5BC-698E8AC58610,OR,,,Short Term Rental-Oceanfront Resort District,,2024-05-29 19:24:41+00:00,24784.090632725,699.819067269012
354,421C236E-1941-46AF-BF8C-BEC8772B6B64,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,5189.47602927,298.910232625458
355,DF4815AC-9B9B-4E2E-A4AD-905DD44C8E9E,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,5369.283820935,305.062180197304
356,F18527ED-2AB3-4A6A-8D2F-22E1DB3A3AC9,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,5250.514884635,303.268542741996
357,14D71BE4-9A06-41FD-BD79-F5A5224129DA,OR,,,Short Term Rental-Oceanfront Resort District,,2024-04-15 18:59:18+00:00,5207.384089675,300.303041457581
358,AFF7BD98-C291-47D0-BAFE-4D9DB8B4BB13,RT3,,,,,2024-04-15 18:59:18+00:00,4917.698711235,306.430315380124
359,DE82DEB8-822F-43CB-B58D-FBDA39DA3A9F,RT3,,,,,2024-04-15 18:59:18+00:00,6242.512150355,334.330441784172
360,8B048190-8161-4E3D-9145-D959B9F765D0,RT3,,,,,2024-04-15 18:59:18+00:00,1410.561558215,156.275852089308
361,718C1A0B-69BB-4820-B8A0-C0F9C0FC9EEA,P1,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,149.95129002,60.1900132308488
362,6E9DA601-7184-46D4-87D5-BE94B537600A,A18,,,Shore Drive Corridor Overlay District,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,24822.97067373,683.081066742951
363,5DBBF52C-6EBC-4651-BCEB-D8F6264C47C0,B4,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,9693.676140995,442.105362857494
364,A6A2F734-F39C-4752-82A4-9B101D364E92,R5R,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,3302.0754402,235.725654040041
365,96FEE140-A05B-4DD2-8B2F-B052E45311D8,A36,,,Shore Drive Corridor Overlay District,Planned Unit Development District-2,2024-04-15 18:59:18+00:00,85799.34582311,1412.53516624944
366,DEC4C082-D2BD-4F63-8098-3E642EBF2F19,B4,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,13520.51319849,485.159697953706
367,2C9E78D3-61A3-4B02-8683-BE0897CAAEE0,P1,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,4070.202952105,315.565338103976
368,3253437B-43AE-444C-A819-E1DAC2EAA004,P1,,,Shore Drive Corridor Overlay District,,2024-04-15 18:59:18+00:00,1264.58442338,130.010383635181
369,A52CC05D-05D2-463B-AA7B-A0AC300B40A6,R40,,,,,2024-04-15 18:59:18+00:00,6493.665576995,423.836470931928
370,B04CBA94-374A-4833-B3EC-D0439CCA4F7A,P1,,,,,2024-04-15 18:59:18+00:00,61.48483752,58.5471513497427
371,F52D8EEA-24BF-413D-B3DB-9ADA35F648C7,R40,,,,,2024-04-15 18:59:18+00:00,2503.489946255,222.596316493954
372,B376029E-6358-4524-ABB0-E8EC0E7D3F96,P1,,,,,2024-04-15 18:59:18+00:00,235.6357683,100.757399233004
373,6F24CCCB-10CB-47DD-AA1A-1318BF21637E,R40,,,,,2024-04-15 18:59:18+00:00,21078.01103983,1319.05543528757
374,FFA86289-7C62-437F-9DFE-C2A70B3DF0BF,R40,,,,,2024-04-15 18:59:18+00:00,34334.919008385,1108.95742171119
